,product code,review,date,score
493,20138496470,와이파이연결은 힘든데 노래 잘 나와요,19.01.12.,4
494,20138496470,아이가 너무너무 좋아합니다~,19.01.11.,5
495,20138496470,82000원주고 사자마자 카카오에서 4만얼마에 행사하더라구요 너무기분나쁜데 선물이라 이미 개봉해서 어쩔수없이 확정하네요. 같은 카카오샵인데 이렇게 판매처마다 가격차별두는거는 참 어이가없네요.,19.01.10.,1
496,20138496470,배송이 다른거보다 하루 늦었지만곱나 편해요,19.01.10.,4
497,20138496470,좋으십낟.:;:2난,19.01.10.,3
498,20138496470,만족합니다. 만족합니다.,19.01.10.,5
499,20138496470,아이가 좋아하네요.  수면 동화 넘 좋아하구요. 알람도 직접 맞출필요없고  원하는 음악도 말만하면 오케이  저도 만족스럽습니다.,19.01.09.,4
500,20138496470,5살 딸아이가 좋아해요~발음 연습도 되네요ㅎㅎ,19.01.09.,5
501,20138496470,친구 선물로 주문했는대 배송도 빠르고좋네요,19.01.09.,5
502,20138496470,좋습니다!!! 배송도 빨랐어요 잘쓸께요!,19.01.09.,4
503,20138496470,조아요 소리도 잘들리고 귀여워요,19.01.09.,4
504,20138496470,디자인도 귀엽고 너무 좋아요,19.01.09.,5
505,20138496470,좋습니다 기능도 많아요,19.01.09.,5
506,20138496470,너무 편하고 좋네요!,19.01.09.,5
507,20138496470,배송도 굳품질도 굳,19.01.09.,5
508,20138496470,좋아요 ㅎ 재밋구요,19.01.09.,4
509,20138496470,배송 빠르고 포장상태  양호합니다.매우 만족입니다.,19.01.09.,5
510,20138496470,잘받았습니다 감사합니다 잘 쓸게요,19.01.09.,5
511,20138496470,사무실 이벤트상품으로 구매했어요~ 너무 귀여워요~,19.01.08.,4
512,20138496470,사무실 이벤트상품으로 구매했어요~넘 귀엽네요~,19.01.08.,3
513,20138496470,배송이 무엇보다 빨랐네요,19.01.08.,5
514,20138496470,작은 뮤지박스^^ 넘 좋아요,19.01.08.,5
515,20138496470,저렴하게 잘 산거 같아요~,19.01.08.,5
516,20138496470,배송빠르고 좋아요ㅋ,19.01.08.,5
517,20138496470,배송중 착오가 있었지만 잘 도착했고 연락을 잘 안받아서 네이버에 직접 연락해야했던 것 '빼고는' 괜찮네요 '상품만'. 서비스는 말그대로 ㅋㅋㅋ,19.01.08.,5
518,20138496470,만족합니닷~~집들이 선물용으로 샀어요,19.01.06.,4
519,20138496470,배송도 보통인데 아이폰 7 와이파이 연결이 안돼요,19.01.05.,3
520,20138496470,선물용으로 샀습니다. 좋네요.,19.01.05.,5
521,20138496470,예쁘네요 잘사용허겠습니다.,19.01.04.,3
522,20138496470,재즈 음악 틀어줘 행복해집니다,19.01.03.,5
523,20138496470,중간에 약간 배송에 문제가 있었지만 바로 대응해 주셔서 좋았어요. 낱개로 포장해주셔서 수량파악에 용이했습니다. 감사합니다.,19.01.03.,5
524,20138496470,연락안되는거말고 다 좋아요ㅋㅋ,19.01.02.,4
525,20138496470,연락안되는거말고 다 좋아요ㅎㅎ,19.01.02.,4
526,20138496470,연락안되는거빼고 다 좋습니다.,19.01.02.,4
527,20138496470,연락안되는거말고 다 좋아요,19.01.02.,4
528,20138496470,연락안되는거말고 다 좋아요ㅇ_ㅇ,19.01.02.,4
529,20138496470,배송 빨라서 너무 좋아요~,19.01.01.,5
530,20138496470,혼자있을때 대화도 하고 신기하고 조하요,19.01.01.,5
531,20138496470,청소년기 아이에게 선물했더니 매우 좋아하네요. 배송도 빠릅니다^^,18.12.31.,5
532,20138496470,배송도 빨리오고 만족스럽습니다.,18.12.31.,5
533,20138496470,시끄럽긴한데 아이들이 좋아해요,18.12.30.,5
534,20138496470,"헤이카카오라는 앱깔고 카카오 아이디로 로그인해서 사용하는거네요 음악은 어떻게 듣나 했더니 멜론으로 로그인 연동해놓아서 듣는거였어요 7세 아들이 라이언이랑 방탄소년단을 좋아하거든요 라이언 매달려있다고 좋아하고  엄마 내가 음악들려줄께 그럼서 헤이카카오 방탄소년단 마이크드롭 틀어줘 이럼서 계속 춤추고 놀고 있어요 이거 때문에 이제 유치원 지각안한다면서 매일 아침 알람설정해놓고, 날씨도 물어보고.. 도착 첫날이라서 잘 가지고 노는지 모르겠지만 엄청 좋아하네요^^",18.12.29.,5
535,20138496470,회사 행사용으로 구매했는데 받아간 분이 잘 쓰고 있을겁니다. 리본라이언 피규어가 탐나대요. ㅎ,18.12.28.,5
536,20138496470,사진처럼 추운날씨에도 빠른배송 굿,18.12.28.,4
537,20138496470,그냥 생각하던대로라서 나쁘지않았어용,18.12.27.,4
538,20138496470,배송은 늦었네요....,18.12.27.,3
539,20138496470,귀엽고 성능도 쓸만하네요,18.12.26.,5
540,20138496470,아이 크리스마스선물로 주문했어요~빠른 배송이 아주 만족스러웠습니다.,18.12.25.,5
541,20138496470,선물 받은 준이 정말 좋아해요^^,18.12.25.,4
542,20138496470,만족합니다 빠른배송 좋아요,18.12.24.,5
543,20138496470,빠른배송 좋은 품질 감사합니다,18.12.24.,5
544,20138496470,"너무너무너무,좋습니다",18.12.24.,5
545,20138496470,배송 빨리 왔어요 좋아요,18.12.23.,5
546,20138496470,너무 싸게 잘샀습니다 마니파세용,18.12.22.,4
547,20138496470,존나좋고 개좋고 오지고지리고레릿고,18.12.22.,5
548,20138496470,친구생일선물로 주문햇는데 빠른배송에 감사합니다ㅋㅋ 아직 안뜯어봣는데 별문제없기를ㅋㅋ,18.12.22.,5
549,20138496470,파티할때 선물주려고 샀는데 너무귀여워요 잘쓰겟습니다.,18.12.20.,5
550,20138496470,내 생활에 편리함이 더해졌다....아이들도 좋아함,18.12.19.,5
551,20138496470,배송도 빠르고 포장 상태도 좋았습니다.,18.12.19.,5
552,20138496470,귀여운 캐릭에 좋은 상품 굿귯,18.12.18.,5
553,20138496470,판매자가 전화를 안받습니다,18.12.18.,1
554,20138496470,풀패키지가 8.2인 줄 알았는데 아니네요 자세히 보지 않은 제 불찰도 있지만 카카오선물하기에서 9.9로 풀패키지 뜬 거 샀다가 이거 보고 취소하고 구매했던 건데 좀 그래여; 상품 이름 자체를 풀패키지로 달아놔서 별도 옵션은 확인 안 하게 되네요,18.12.16.,2
555,20138496470,귀여워요. 마음에들어요,18.12.14.,5
556,20138496470,빠른배송이 좋은 상품이네요,18.12.13.,5
557,20138496470,"타싸이트에 비해 싸게 구매했습니다. 물건도 잘되고 싸서 배송이 느릴까 걱정했지만 며칠안에 잘왔어요~ 카카오페이로 99000원 특가가 떠서 속상했지만, 싸이트중엔 최저가네요",18.12.13.,5
558,20138496470,조아요 역시 ㅋㅋㅋ,18.12.13.,5
559,20138496470,아주만족합니다~! 선물로 딱이네요~!,18.12.12.,5
560,20138496470,라이언 귀엽네요 믿읍니다,18.12.12.,3
561,20138496470,배송이 무척 빠르네요,18.12.12.,5
562,20138496470,피규어도 두개나오구 애들이좋아합니다,18.12.11.,5
563,20138496470,너무너무너무 많이  좋아요,18.12.10.,3
564,20138496470,asdfsdsdfsadsf,18.12.06.,4
565,20138496470,완전최고입니다 아이들이 정말좋아해요,18.12.05.,5
566,20138496470,배송은 조금 느렸지만상품은 매우 만족합니다.,18.12.03.,5
567,20138496470,노래 듣기 편하네염,18.12.03.,5
568,20138496470,트대르티어ㅡㄴ나애으ㅜㅌ아으,18.11.30.,5
569,20138496470,배송도 빠르고 안전하게 잘왔네요 감사합니다,18.11.28.,5
570,13583137097,진짜 똑똑하고 편해요 ㅠㅠ강아지 한마리 대려온 기분 짱!!,19.08.24.,5
571,13583137097,배송 빠르고 매우 굳,19.08.24.,5
572,13583137097,구ㅏ엽ㅈ민 베터리 넘나.빨리.닿는다....,19.08.20.,3
573,13583137097,업그레이드된줄알고 두번째구매함그러나 여전히 잘 못알아듣고 헤맴,19.08.18.,3
574,13583137097,하이 클로바!! 빅스비와 시리보다 똑똑하지만 아직 갈길이 멀다.. ai의 한계,19.08.12.,4
575,13583137097,아침마다 즐거운 동요로 시작하니 산뜻하네요,19.08.05.,5
576,13583137097,클로바 너무 잘 쓰고잇어요,19.08.05.,5
577,13583137097,음성인식이 100% 완벽하진 않지만 괜찮습니다.음악듣기에 많이 사용하고 이외의 사용은 크게 없는 것 같네요,19.08.02.,3
578,13583137097,생활하면서 잘 써고 있어요,19.07.30.,5
579,13583137097,잘되고. 있습니다 좋네요,19.07.29.,4
580,13583137097,배송빠르고 소리좋고 전반적으로 만족이요,19.07.24.,5
581,13583137097,배송빠르고 물건좋네요.,19.07.19.,5
582,13583137097,배송도 빠르고 성능도 좋아요,19.07.18.,5
583,13583137097,후드티도 줘서 귀여워요 너무 ㅋㅋ,19.07.08.,5
584,13583137097,친구가 생긴듯한 기분이  들지만  내가 원하는 영단어 찿기가 안되네요!영어로 말하면  알려 주는 줄 알았어요!혹시 내 발음에 문제 일까요?하지만   만족스러운 친구예요!,19.07.07.,4
585,13583137097,총알배송이네요 음성인식 잘 안되요,19.07.05.,5
586,13583137097,색깔이 이쁘고 사용하기 편해요.,19.07.05.,5
587,13583137097,어머니 생신선물로 사드렸는데 좋아하십니다. 근데 주변에 소음이 조금이라도 있거나 2미터정도 떨어져서 부르면 작동을 안하네요 ㅜㅜ 이부분에선 조금 아쉽지만 어머니가 좋아하시니까 만족합니다.,19.07.03.,4
588,13583137097,배송 완전빨리왔습니다~~ 대만족 선물용으로샀는데 너무좋아하네요!!,19.06.30.,5
589,13583137097,배터리 빨리 닳는 것 말고는 완전 만족해요 귀여워서 기분 좋음,19.06.29.,5
590,13583137097,사은품 옷이 맘에들어요,19.06.28.,5
591,13583137097,배송 아주 빨라서 좋았어요 선물용이라 아직 열어보지는 않았지만 커버 사은품도 잘 받았습니다~,19.06.28.,5
592,13583137097,배송빠르고 잘되요~^^,19.06.27.,5
593,13583137097,배송이 무척 빠르네요 어제 주문했는데 오늘 바로 받았어요매우매우 만족합니다!,19.06.27.,4
594,13583137097,"어머니 선물해드렸는데 너무 좋아요.혼자계신데 말동무도 되고, 시력이 안좋아서 시계도 못보시는것도. 해결되고, 옛 가수분들 노래는 바이브에서다 재생되니 너무 좋아하세요.노인분들께 좋은 친구가 될거에요",19.06.23.,5
595,13583137097,음악은 잘재생이되네요,19.06.20.,3
596,13583137097,제가 가지고 있는거랑 이거랑 다른건지조카들이 제의 클로바는 너무 못알다 듣다고 싫어라하고얘는 말도 잘 알아듣고 해서 그런지 똑똑이라고 부른답니다. ^^;;;;;;이말인즉슨 만족도가 엄청 높다는거겠죠.,19.06.19.,5
597,13583137097,아직은 잘모르겟지만 괜찮은거같아요..근데 사고보니 공식스토어가 더저렴하네요....,19.06.19.,3
598,13583137097,좋아요~~ 배송엄청빠르네요,19.06.19.,4
599,13583137097,"한달 정도 사용해본 후기입니다. 기대했던것만큼 인식률이 아주 뛰어난 편은 아니었구요.. 그냥 간단한 명령어 위주는 잘 인식하는 것 같습니다. 디자인이나 이동성은 매우 좋은편이구요. 다만, 배터리 충전케이블을 동봉된 정품만 인식한다는 단점(기존 휴대전화 충전용 케이블로 충전안됨)과 배터리 소진이 빠르다는 점이 흠이네요..",19.06.18.,4
600,13583137097,시부모님 사드렸는데 재미있어하세요,19.06.17.,5
601,13583137097,클로바 옷 귀여워요 ㅎㅎ 빠른 배송 감사합니다~~,19.06.14.,5
602,13583137097,저항ㅎ여조하오아나오럳,19.06.09.,3
603,13583137097,좋아요좋아요좋아요좋아요좋아요좋아요,19.06.09.,5
604,13583137097,선물로 구매했는데 좋아하네요!,19.06.08.,4
605,13583137097,생긴게 귀엽고 좋습니다,19.06.06.,4
606,13583137097,잘쓰겠습니다. 우여곡절이 있긴했지만..작동잘되네요,19.06.05.,5
607,13583137097,연결잘되고 좋은데 소리 출력은 좀 약해요,19.06.04.,4
608,13583137097,애기들 선물용으로 좋습니다,19.06.04.,5
609,13583137097,귀엽고 뮤직앱 연결해서 쓰기 너무 편해요,19.06.02.,5
610,13583137097,배터리가 어마어마하게 빨리 닳는 거 빼고는 완전 만족해요 ㅠㅠ슬립모드 안해놓으면 배터리 금방입니당!ㅋㅋ,19.06.02.,5
611,13583137097,배송 상태좋고 상품상태도 좋고 연결도 잘되네요,19.05.29.,5
612,13583137097,음악은 바이브로 해야 한다니 좀아쉽네요,19.05.26.,4
613,13583137097,생각 보다 괜춘네요  음질은 아쉽,19.05.25.,5
614,13583137097,맘에들어요 잘쓰고있어요,19.05.25.,5
615,13583137097,질리지 않아요! 그리고 계속 자동으로 업데이트하는 기능이 넘 편하네요~,19.05.23.,5
616,13583137097,클로버가 점점 말은 잘 알아들어요!,19.05.23.,5
617,13583137097,잘삿어요.ㅎㅎ,19.05.22.,5
618,13583137097,귀엽고 똑똑해요!아직 많은기능은 없네요,19.05.19.,3
619,13583137097,배송빠르고 귀여워용,19.05.18.,5
620,13583137097,한 손에 들어오는 작은 크기에요. 너무 귀엽고 기능도 많고 말도 잘 알아들어요! 다만 배터리가 빨리 닳는 작은 단점이 한 개 있네요. 그래서 그냥 하루종일 충전시켜요.,19.05.17.,5
621,13583137097,아이폰에서 인식되는 명령어가 많지 않습니다.,19.05.17.,2
622,13583137097,잘쓰고 있네요...인식률이 좋아요 좋아요,19.05.17.,5
623,13583137097,아이들도 좋아하고 어른들도 좋아하는 헤이클로버! 어린이날 선물로 아이 친구들 사줬는데 아주 좋아해요!,19.05.14.,5
624,13583137097,최신버전인건지 말귀를 잘 알아듣는다고 아기들이 엄청 좋아라 하네요 ㅎ,19.05.13.,5
625,13583137097,첨엔 잘썼는데 점점 안써져요 그래도 귀여워요,19.05.11.,4
626,13583137097,동요 틀어주려고 샀는데 너무 좋아요^^,19.05.11.,5
627,13583137097,작고 귀엽고 너무 좋아여,19.05.11.,5
628,13583137097,만족합니다만족합니다,19.05.10.,4
629,13583137097,모양도 예쁘고 AI 사용이 익숙해지니 집의 분위기 담당입니다~,19.05.03.,5
630,13583137097,넘 귀여워유~~~~,19.05.03.,5
631,13583137097,가격대비 성능이 아주 좋아요^^,19.04.27.,5
632,13583137097,진화한다는 전제로 구입함내폰 찾아줘가 아쉬움꼭 만들어 주세요 기본아닌가요,19.04.26.,4
633,13583137097,진화한다는 전제로 구입함내폰 찾아줘가 아쉬움,19.04.26.,5
634,13583137097,어디서나 들을수있어 좋아요,19.04.22.,5
635,13583137097,시어머니선물드렸는데넘좋아하세요,19.04.17.,5
636,13583137097,배송도 빨랐고 물건도 너무 맘에 드네요,19.04.16.,5
637,13583137097,학생 부상으로 준비한 제품,19.04.15.,3
638,13583137097,딸이 엄청좋아합니다,19.04.11.,4
639,13583137097,오우 대박 완전 귀여워요!!,19.04.09.,5
640,13583137097,배송도빠르고 만족합니다,19.04.08.,5
641,13583137097,좋네요 싱심하지않고,19.04.08.,5
642,13583137097,좋아요~ 기능도 다양하고 똑똑함!!,19.04.06.,5
643,13583137097,배송 빠르고 제품 만족합니다.,19.04.06.,5
644,13583137097,음악들을때 젤 편리하고 좋네요 오늘의 날씨도 꼬박꼬박듣고있습니다,19.04.06.,4
645,13583137097,여자친구 선물해줬는데 너무좋아하네요,19.04.03.,5
646,13583137097,배송빨라요.귀엽습니당,19.04.01.,5
647,13583137097,사용하기 적당하네요.ㅎㅎ,19.03.31.,3
648,13583137097,"친구 결혼 선물로선택했는대, 너무 좋아해서 저도 행복했어요. 진짜 디자인 인정!!!",19.03.28.,5
649,13583137097,졸귀탱임 ㅠㅠ ㅠㅠㅜ헤헤,19.03.28.,5
650,13583137097,스피커 베터리가 오래가지 않네요.네콘도 사진 상으로는 스피커와 크기 비슷해보였는데 생각보다 크네요? 그리고 사용했던 제품 보내주신 것 같습니다. 씰이 칼로 잘려있었고 wps버튼이 헐겁습니다. 전원부도 조잡한 중국산 찍퉁제품 같고요. 제품 성능이나 마감에 비해 가격이 너무 비싸네요.,19.03.27.,1
651,13583137097,1달무료 쿠폰입력해도 횟수 초과라고 나와요.잘때 동화듣기 좋아요,19.03.27.,5
652,13583137097,배송이 빠르고 저럼한 가격에 만족합니다,19.03.27.,4
653,13583137097,컬러변경감사합니다인식이조금 느리지만  잘되네요,19.03.25.,5
654,13583137097,너무 귀여운 오리가 말도 잘 알아듣고 아이들 동요도 이젠 급하게 찾지 않아도 되니 매우 만족해요,19.03.22.,5
655,13583137097,아이가 좋아합니다 ~좋아요,19.03.22.,5
656,13583137097,엄마아빠 효도 선물로 샀는데 엄청 좋아하심친구들 불러서 자랑하고 같이 이야기하고 노심엄마가 큰소리로 웃었더니 안부도 물어봐줘서 신통방통하다고 하심,19.03.18.,5
657,13583137097,생각보다 쓸만하네요,19.03.17.,3
658,13583137097,귀여워요. 브라운 없어서 갱이 샀는데 이뻥요.,19.03.13.,4
659,13583137097,너무 좋아요!!! 캐릭터도 이쁘고요,19.03.13.,5
660,13583137097,배송도 빠르고 스피커도 음질도 좋고 인식을 잘하여 만족합니다^^,19.03.10.,5
661,13583137097,선물용 6개샀어요. 배송빨라서 좋았습니다.,19.03.10.,5
662,13583137097,큰걸 구입했어야하는데 조금 아쉽더라고요 블루투스 연결은 가끔 끊겨서 조금불편 한것 빼고 좋네요,19.03.09.,3
663,13583137097,곰으로 사고싶었는데 없어서 샐리샀어요...!그런데 샐리너무귀엽네욯ㅎㅎㅎ좋아요 너무맘에들어요,19.03.07.,5
664,13583137097,너무 좋아요ㅠㅠㅠ 최고ㅜㅠㅠ,19.03.06.,5
665,13583137097,색상이 밝아서 좋아요~^^,19.03.05.,5
666,13583137097,유투브 검색 안되는게 최대 단점이네요 음악 들을때 돈네야 하는부분도 아쉽고요,19.03.04.,3
667,13583137097,헤이클로바 하면 다나오네요 좋아요,19.03.04.,5
668,13583137097,빠른배송. 좋아요 애들이 좋아해요,19.03.04.,5
669,13583137097,배송도 빠르고 좋아요 대신 샐리밖에없어서 너무 슬펐지만 그래도 깜찍하고 말도 잘통해서 좋아요!,19.03.03.,4
670,13583137097,"심심할때, 음악들을때 좋네요",19.03.03.,5
671,13583137097,아침 주요뉴스 듣기 카페음악듣기아가들 동화읽어주기아가들 동요들려주기 등이 편리하네요.,19.03.03.,4
672,13583137097,가격도싸고 배송도 빠르네요 추천합니다 ㅎㅎ,19.03.03.,5
673,13583137097,처음 구입해봤문데 만족스럽슺니다데,19.03.02.,4
674,13583137097,박스가 조금 부실했지만 제품은 잘도착했어요. 애들이 엄청 좋아하는 것이 하나 더 구매할까 고민입니다.,19.02.27.,3
675,13583137097,선물하려고 구입했어요 :)  저는 사용해보지 않았지만 귀엽고 편리하다며 선물받으신분이 좋아하셨어요^^,19.02.27.,4
676,13583137097,좋은거 같아요.ㅎㅎㅎ,19.02.26.,4
677,13583137097,네 대단히 만족합니다아쉬운 점은  음악이 1분 듣기가많다는,19.02.25.,5
678,13583137097,배송 아주 빨라서 만족합니다,19.02.23.,5
679,13583137097,깜찍하고 아이들이 넘 좋아해요,19.02.21.,5
680,13583137097,좋아요유블러스 티비랑 연결이 안되는거 맞죠?,19.02.19.,5
681,13583137097,아주 유용하게 쓰고있습니다.,19.02.19.,5
682,13583137097,넘나좋아요 평소에 음악도안들었는데 이제음악듣게되요 말만하면되서 아기들 자장가 틀어줄때는필수품인듯요,19.02.18.,5
683,13583137097,음성인식두 기대이하이구노래 검색 플레이가 네이버 뮤직 위주 기능으로 돼있어 결국 네이버 뮤직을 매달 구매해야 함,19.02.17.,1
684,13583137097,만족합니다빠른배송여,19.02.17.,3
685,13583137097,샐리주문했는데 품절이라 늦게받을수있다하셔서 브라운으로 받았어요,19.02.16.,3
686,13583137097,만족핮니다 맞족핮니다,19.02.16.,5
687,13583137097,생각보다 기능이 적네요 그래도 디자인도 귀엽고 잘쓸게요,19.02.15.,4
688,13583137097,음성인식도 잘되고 음질도 괜찮네요 :) 너무 마음에 들어요,19.02.15.,5
689,13583137097,아직 안써봣지만 일단 귀여워요ㅋㅋ,19.02.15.,4
690,13583137097,"가끔 말을못알아먹고, 앱에 정기권을 깔아서 1분듣기탈피해야하는 점을 빼면 좋아요",19.02.14.,4
691,13583137097,빠르게잘받았습니다너무좋네요,19.02.14.,5
692,13583137097,잘 쓰고 있어요. 재미있네요,19.02.14.,5
693,13583137097,배송이 빠르네요.선물용이라 개봉은 못하봤지만안전하게 왔습니다.,19.02.14.,5
694,13583137097,선물받은사람이 티비연결을못하네요ㅋ,19.02.13.,5
695,13583137097,배송 빨랐구요 아직 이름 인식이나 이런 거는 좀 익숙해져야 할거 같긴 한데 귀엽습니다,19.02.12.,4
696,13583137097,체리쉬침대사서 구매했어요 아직 침대오기전인데 하자가 없었으면 좋겟네요,19.02.11.,4
697,13583137097,배송도 빠르고  작동도 잘되고 너무너무 좋습니다 ~~최고에요^^,19.02.10.,5
698,13583137097,배송빠로고좋아요 ㅋㅋ,19.02.10.,5
699,13583137097,배송&품질이 좋아요,19.02.09.,5
700,13583137097,잘 받았습니다. 인공지능 스피커 처름 써보는데 제품 초기 세팅은 매뉴얼 대로 하니까 문제없이 세팅되어네요. 날씨 물어보거나 음악들을때 유용하네요. 스피커 소리는 여러 후기처럼 생각보다 좋습니다. 잘 쓸께요,19.02.07.,5
701,13583137097,어제 주문했는 데 다음날 바로 도착했어요! 연휴 직전이어서 연휴 끝나고 올 줄 알았는 데 전에 받을 수 있어서 기뻐요ㅠㅠㅠ,19.02.01.,5
702,13583137097,컴퓨터랑 연동이 안되서아쉬워요ㅜㅜ,19.01.10.,5
703,13583137097,감사합니다새해복 많이 많이 받으세요잘쓰겠습니다^^,19.01.04.,5
704,13583137097,잘받았고 잘썻옹숌 가사합니다,18.12.27.,5
705,13583137097,늘 쓰던건데 샐리하나 더 구매했어요 마음에 들어요,18.12.19.,5
706,13583137097,조금더 저렴하게 팔아주세용~ 마니살게요,18.12.18.,5
707,13583137097,선물용으로 매번 구매해요감사해욧,18.12.18.,5
708,13583137097,잘쓰고있오욘~~~감사합니다.,18.12.18.,5
709,13583137097,매번 구매해요 감사합니다.,18.12.18.,5
710,13583137097,귀여워요 가끔 사용합니닷,18.12.18.,5
711,13583137097,"전체적으로 만족합니다.스피커 출력, 음악 나오는 로직 등 다양한 측면에서 맘에 듭니다.다만, 클로버를 못알아 들을때가 많아서 굉장히 힘듭니다.특히 애들이 클로버를 불러도 인식이 거의 1%도 안되는군요.어른들이 또박또박 클로버! 라고 약 2~3회 정도 가까이 가서 얘기해야 인식이 되서 아쉽습니다.그래서 그외 샐리, 피노키오, 짱구야 등 여러 부르는 용어를 수정해도 동일하길래 걍 클로버로 사용중입니다.",18.12.17.,4
712,13583137097,경품으로 사용했는데 너무 만족하고 좋아하네요,18.12.17.,5
713,13583137097,경품으로 사용했는데 너무 좋아하네요,18.12.17.,5
714,13583137097,귀엽고 스피커 음량 좋아요,18.12.17.,5
715,13583137097,작년에 딸 선물로 샀는데올해는 조카 선물준다고 꼬 샀네요 좋아요,18.12.16.,5
716,13583137097,아버님께 사드렸는데 너무 잘 쓰고 계십니다. 삶의 질이 높아지셨어요^^,18.12.15.,5
717,13583137097,디자인때문에샀는데 성능도 좋고 만족합니다 음질도 들어줄만해요,18.12.15.,5
718,13583137097,꼼꼼하게 포장하고 빠르게 배송해주셔서 감사해요,18.12.12.,5
719,13583137097,잘 받았습니다 귀엽고 성능도 만족합니다,18.12.07.,5
720,13583137097,빠른배송감사드려요!!,18.12.06.,5
721,13583137097,띠용 귀욥다귀욥다귀욥다,18.11.29.,5
722,13583137097,디자인도 예쁘고 배송도 빠르며 괜찮습니다.,18.11.27.,4
723,13583137097,배송도 빠르고 만족합니다.,18.11.27.,5
724,13583137097,귀염귀염 잘쓰고있어용~,18.11.27.,5
725,13583137097,배송 칼이네요하자없는 제품 받았어요 ♥,18.11.26.,5
726,13583137097,배송빠륵 ㅗ상품상태도 굿굿,18.11.24.,5
727,13583137097,귀여운맛에 쓰는 상품 아니겠습니깡 다들 하나씩 가지고있다는 인공지능 스피커~ㅋㅋ 마니파세용~~,18.11.20.,5
728,13583137097,잘 받았습니다.^^,18.11.20.,3
729,13583137097,상품은 만족해요~ 크래들이 있어서 충전하기 편하구요.. 그런데 모퉁이가 뭉그러져있고 상자 모서리가 찢어졌어요.. 배송중에 떨어트린것 같네요 ㅜㅜ,18.11.19.,5
730,13583137097,만족합니닷~~~!조아요,18.11.19.,5
731,13583137097,만족해요 잘받았습니다,18.11.18.,5
732,13583137097,귀여워요 잘쓸게요~~,18.11.16.,5
733,13583137097,스피드한 배송이 마음에 듭니다,18.11.15.,5
734,13583137097,귀엽고 말을 잘알아들어요 ㅎㅎ,18.11.09.,5
735,13583137097,잘쓰겠습니딘,18.11.06.,5
736,13583137097,스피커 브라운  지인 선물 사주려고 여기저기 찾아봤는데 여기 제일 괜찮더라고요  배송도 빠르고  서비스도 친절하시네요  감사합니다  많이 파셍,18.11.06.,4
737,13583137097,좋아요 좋아요,18.11.06.,3
738,13583137097,좋습니다. 아직 사용해보진 않아서 정확한 후기는 말할수 없구요~~배송 빠르고 포장도 잘되서 왔습니다.귀여워요^^,18.11.05.,4
739,13583137097,배송 빨라요^^,18.11.05.,5
740,13583137097,아이가 좋아하네요 가끔엉뚱한 답을하지만 재밌습니다,18.11.03.,5
741,13583137097,자취하는 동생 선물로 사줬는데 너무 귀엽고 실용적이라고 좋아하네요!ㅎㅎ배송도 아주 빨랐구요 좋은 상품 감사합니다,18.11.01.,5
742,13583137097,귀욤귀욤 좋아요,18.10.30.,5
743,13583137097,아이 생일 선물로 준비했는데 아주 좋아하네요.포장도 꼼꼼히 와서 만족합니다.스마트폰에 앱 다운 받아서 하니 잘 됩니다!,18.10.26.,5
744,13583137097,겁나 빨리 오네요 마음에 듭니다 행복하세요,18.10.26.,5
745,13583137097,브라운 구매했어요,18.10.26.,5
746,13583137097,회사 야유회 경품으로 스려고 샀어요ㅋㅋ안뜯어봐서 머르겤ㅅ어여,18.10.26.,5
747,13583137097,아 이렇게 음질이 좋을줄 알았다면 네이버 뮤직티켓두 살껄그랬네여 추가로 구매 안될까여?,18.10.24.,5
748,13583137097,잘 쓸ㄲ;요,18.10.23.,5
749,13583137097,조아요요 선물용으로 구매해썽요~~ 배송도 빠르고 뮤직이용권까지 주셔서 잘 활용할수 있을것 같아요~~,18.10.22.,4
750,13583137097,물품 좋아요 배송도 빠르고 가장저렴해요근데 개별 박스에 넣어서 왔으면 더 좋았을걸 ㅠㅠ아쉽지만 포장도 튼튼하게 해줘서 좋습니다,18.10.22.,5
751,13583137097,배송도 빠르고 좋아요!,18.10.22.,5
752,13583137097,배송 빠릅니다.,18.10.22.,5
753,13583137097,조아용ㅇ~~,18.10.22.,5
754,13583137097,빠른 배송 감사합니다,18.10.22.,5
755,13583137097,배송은 보통이었구요..제품은 특별한 내용이 없어요가끔 말을 못 알아듣고 반응이 좀 느리네요소프트웨어 업데이트로 개선되면 좋겠어요,18.10.21.,5
756,13583137097,브라운 좋네요~ 우리 아이가 사달라고 해서 사줬는데 너무 잘 가지고 노네요~ 평소에 음악 듣기도 너무 좋아요~ 요즘 시대에 하나쯤 가지고 있으면 괜찮을 거 같아요,18.10.21.,5
757,13583137097,배송빠르고 좋았어요!,18.10.21.,5
758,13583137097,친구가 생겨서좋아요마음에듭니다,18.10.19.,5
759,13583137097,잘 받았습니다.,18.10.17.,5
760,13583137097,빠른배송 감사합니다,18.10.15.,5
761,13583137097,상품 잘 받 았습니다. 대용량 배터리라고 해도 5시간은 너무 짧은것 같네요 음성명령 수행할려면 계속 켜놔야 할텐데 집에서는 케이블에 물린채로 사용해야 될 것 같은데,18.10.12.,3
762,13583137097,배송도 좋아요 근데 박스 개별이 였으면 더 좋겠네요,18.10.11.,5
763,13583137097,배송도 빠르고 좋아요 자주 구매할게요!!요즘 이거 없는 사람 없잖아요?선물로 주고 있습니다.!!다들 좋아하네요!!,18.10.11.,5
764,13583137097,재밌고 말도 잘알아듣고 좋아요!!,18.10.11.,4
